nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
1,45500,15166.6666666667,1,قفصة,GAFSA,سيدي عيش,SIDI ICH,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
2,182000,88768.0,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
5,386000,124833.0,5,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
2,104473,52456.0,2,سليانة,SILIANA,كسرى,KESSRA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,176850,48598.0,1,قفصة,GAFSA,بلخير,BELKHIR,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
6,499521,274738.0,6,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
2,253012,85049.0,2,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,356353,142673.0,5,قفصة,GAFSA,سيدي عيش,SIDI ICH,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
5,440781,207214.0,9,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
2,415802,108394.0,2,سليانة,SILIANA,الكريب,EL KRIB,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,145000,78045.0,2,القيروان,KAIROUAN,الشراردة,CHRARDA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,21883,10941.0,1,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,128453,42388.0,2,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
2,134000,43835.0,2,القيروان,KAIROUAN,العلا,AL ALAA,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,55300,6928.0,1,مدنين,MEDENINE,ميدون,MIDOUN,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
2,157190,27065.0,4,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
3,244400,106583.0,4,تطاوين,TATAWINE,تطاوين الجنوبية,TATAWIN SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
4,373031,124343.666666667,4,قبلي,KEBELLI,الفوار,ELFAWAR,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
5,647500,279650.0,9,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,72830,24033.0,1,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,80000,22266.0,1,القيروان,KAIROUAN,عين جلولة,AIN JALOULA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
3,95608,37949.0,3,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
3,190000,21507.0,3,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,203879,23012.0,3,نابل,NABEUL,الهوارية,HAWARIYA,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
1,51907,13500.0,1,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,103985,57192.0,1,صفاقس,SFAXE,عقارب,AGAREB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,81000,43199.0,1,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,87550,29183.3333333333,1,توزر,TOZEUR,تمغزة,TAMAGZA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
5,508000,187331.0,6,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
2,134250,73837.0,2,صفاقس,SFAXE,عقارب,AGAREB,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,2400000,581352.0,29,سوسة,SOUSSE,النفيضة,NFIDHA,الفلاحي,AGRICULTURE,أوت,août,2017,SQL Results
1,1500000,398388.0,12,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,أوت,août,2017,SQL Results
1,645633,315816.0,0,قابس,GABES,مطماطة الجديدة,MATMATA ELJADIDA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,172280,56070.0,2,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,الخدمات,SERVICE,جوان,juin,2018,SQL Results
8,698000,287321.0,9,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,136825,65929.0,2,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,55300,15394.0,1,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,673000,340238.333333333,4,سليانة,SILIANA,سيدي بورويس,SIDI BOURWIS,الخدمات,SERVICE,ماي,mai,2018,SQL Results
3,237000,79877.0,5,المنستير,MOUNASTIR,البقا لطة,BKALTA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
2,2635844,610793.0,201,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,30000,16500.0,1,صفاقس,SFAXE,المحرس,MAHRES,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
4,350199,173620.0,4,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,307404,168977.0,3,قبلي,KEBELLI,رجيم معتوق,ٌRegim Maatoug,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
2,142000,42510.0,2,المهدية,MAHDIA,السواسي,ESSWASSI,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,111947,60794.0,1,توزر,TOZEUR,حزوة,HIZWA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,266000,116131.0,5,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,51000,16792.0,1,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
2,128000,38772.6666666667,2,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,300000,92350.0,3,توزر,TOZEUR,دقاش,DGECH,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,141240,71034.0,2,سليانة,SILIANA,قعفور,GAAFOUR,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,3614000,566948.0,15,نابل,NABEUL,بوعرقوب,BOU ARGOUB,التحويل الأولي,PREMIERE TRANSFORMATION,جويلية,juill.,2018,SQL Results
1,114500,17175.0,1,المنستير,MOUNASTIR,بنبلة,BENBLA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,527000,143821.0,2,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,101646,31112.0,1,القصرين,KASSERINE,حيدرة,HIDRA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,201949,81645.0,3,سيدي بوزيد,SIDI BOUZIDE,المزونة,ELMZOUNA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,62903,9350.0,1,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,39400,13133.3333333333,1,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,83055,28860.0,1,نابل,NABEUL,بني خيار,BENI KHYAR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,86484,46855.0,1,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
2,114000,12987.0,2,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
2,91426,27000.0,2,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
3,315000,159214.0,4,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
5,265234,76732.0,5,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الخدمات,SERVICE,جانفي,janv.,2018,SQL Results
1,29980,9893.0,2,زغوان,ZAGHOUANE,الفحص,FAHS,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,59000,8222.0,1,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
3,524030,151171.0,4,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,53364,6741.0,1,مدنين,MEDENINE,جرجيس,JERJIS,الخدمات,SERVICE,جانفي,janv.,2018,SQL Results
1,82000,43780.0,1,المنستير,MOUNASTIR,طبلبة,TBOLBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,17300,2175.0,0,المنستير,MOUNASTIR,قصيبة المديوني,KSIBET ALMADYOUNI,الخدمات,SERVICE,مارس,mars,2018,SQL Results
2,211821,47633.0,8,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
5,426252,172211.0,5,باجة,BEJA,نفزة,NEFZA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,86000,36109.0,0,بنزرت,BIZERTE,العا لية,ELALIYA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,1720000,520012.0,13,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,التحويل الأولي,PREMIERE TRANSFORMATION,ماي,mai,2018,SQL Results
2,195156,41835.0,2,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,التحويل الأولي,PREMIERE TRANSFORMATION,أفريل,avr.,2018,SQL Results
1,52778,13632.0,1,صفاقس,SFAXE,الغريبة,ELGRIBA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
2,352512,94382.6666666667,2,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2018,SQL Results
1,66139,27789.0,2,زغوان,ZAGHOUANE,الفحص,FAHS,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,160306,87497.0,2,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,159000,66311.0,2,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,3389,1864.0,1,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,123717,59279.0,2,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,181800,58617.0,2,نابل,NABEUL,بني خيار,BENI KHYAR,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,194313,85715.0,3,نابل,NABEUL,الحمامات,HAMMAMET,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,364000,100413.0,3,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,157503,48523.0,2,قابس,GABES,مارث,MARETH,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,40333,13370.0,1,الكاف,KEF,قلعة الخصبة,KALAA KHESBA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,104661,29685.6666666667,2,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
2,146000,77467.0,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,482000,117518.333333333,3,القصرين,KASSERINE,فريانة,FERYANA,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2017,SQL Results
1,162000,83647.0,2,المنستير,MOUNASTIR,جمال,JAMMEL,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
4,301158,150938.0,4,مدنين,MEDENINE,جرجيس,JERJIS,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
2,138000,47167.0,2,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,سبتمبر,sept.,2017,SQL Results
1,59652,16774.0,1,مدنين,MEDENINE,بن قردان,BEN GERDAN,الخدمات,SERVICE,سبتمبر,sept.,2017,SQL Results
1,63000,8198.0,1,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,60938,6750.0,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,77978,42888.0,1,القصرين,KASSERINE,حيدرة,HIDRA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,69500,38225.0,1,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,207871,103936.0,1,سليانة,SILIANA,العروسة,ALAROUSSA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,119000,57819.0,2,المهدية,MAHDIA,بو مرداس,BOU MERDES,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,58000,19333.3333333333,1,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,97030,32343.0,1,الكاف,KEF,الجريصة,JERISSA,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,431000,121055.0,10,سوسة,SOUSSE,بوفيشة,BOUFICHA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,55300,15394.6666666667,1,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,88000,43821.0,1,القيروان,KAIROUAN,الشراردة,CHRARDA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,152750,61309.0,2,صفاقس,SFAXE,المحرس,MAHRES,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
2,268000,136134.0,4,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,65973,32987.0,1,نابل,NABEUL,دار شعبان الفهري,DAR CHAABEN EL FEHRI,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,47331,6894.0,1,صفاقس,SFAXE,طينة,TINA,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,62000,34100.0,1,تطاوين,TATAWINE,الذهيبة,THEHIBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,170000,75988.0,3,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,120815,40269.0,1,الكاف,KEF,تاجروين,TAJERWIN,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
1,99000,46202.0,1,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,44000,23710.0,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,87000,45657.0,1,المهدية,MAHDIA,المهدية,MAHDIA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,333200,100232.0,1,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,308950,174477.0,20,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,2800000,726080.0,56,منــوبة,MANOUBA,البطان,EL BATAN,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
3,223713,123044.0,3,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,52000,6571.0,2,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,80000,26173.0,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
2,172000,56087.0,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,مارس,mars,2018,SQL Results
2,181000,59788.6666666667,2,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,89000,25947.0,1,المهدية,MAHDIA,هبيرة,HBIRA,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,107747,35915.6666666667,1,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,150000,45001.0,2,بن عروس,BEN AROUSSE,مقرين,MEGRINE,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,72000,23373.0,1,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,76000,41594.0,1,القيروان,KAIROUAN,منزل المهيري,MENZEL MHIRI,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,135596,37722.6666666667,2,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,73319,40325.0,1,صفاقس,SFAXE,عقارب,AGAREB,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,94000,53006.0,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,94000,49335.0,1,المهدية,MAHDIA,بو مرداس,BOU MERDES,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,58120,19374.0,1,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
2,292000,132156.0,4,المهدية,MAHDIA,ملولش,MLOULECH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,53170,17721.0,1,القصرين,KASSERINE,سبيبة,SBIBA,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
1,12000,6242.0,1,سوسة,SOUSSE,مساكن,MSAKEN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,53843,17768.0,1,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
1,60000,32930.0,1,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,44800,14040.0,2,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,76000,23584.0,1,القيروان,KAIROUAN,منزل المهيري,MENZEL MHIRI,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,481000,240500.0,0,باجة,BEJA,تستور,TASTOUR,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,46713,13500.0,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,44713,12556.3333333333,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,60035,32575.0,1,قابس,GABES,قابس الغربية,GABES WEST,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,70250,23416.6666666667,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,75075,25025.0,1,قبلي,KEBELLI,الفوار,ELFAWAR,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
1,82000,27068.3333333333,1,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
1,57032,8515.0,1,صفاقس,SFAXE,صفاقس الغربية,SFAXE SUD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,64000,15360.0,1,المهدية,MAHDIA,شربان,CHERBEN,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,67300,22209.0,1,قابس,GABES,مطماطة,MATMATA,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,35370,11672.0,1,قبلي,KEBELLI,الفوار,ELFAWAR,التحويل الأولي,PREMIERE TRANSFORMATION,نوفمبر,nov.,2018,SQL Results
5,220315,117053.0,5,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,127000,65006.0,2,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
2,1271000,277210.0,25,المهدية,MAHDIA,الشابة,CHEBBA,الصيد البحري,PECHE,ديسمبر,déc.,2017,SQL Results
9,696422,383035.0,9,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
4,264628,145545.0,4,مدنين,MEDENINE,بني خداش,BENI KHEDECH,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,224000,75435.0,3,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
3,239862,117590.0,9,الكاف,KEF,الكاف الشرقية,KEF EST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,86000,40442.0,3,المهدية,MAHDIA,المهدية,MAHDIA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
2,46000,14000.0,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,سبتمبر,sept.,2017,SQL Results
