nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
10,705171,140215,18,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
5,106000,19757,5,القيروان,KAIROUAN,السبيخة,SBIKHA,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
4,358700,59651,4,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
2,156000,9565,2,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
10,401973,101545,16,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,جوان,juin,2011,SQL Results
2,61600,14177,2,جندوبة,JENDOUBA,فرنانة,FERNANA,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
4,209580,32984,4,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
1,250000,8474,4,صفاقس,SFAXE,صفاقس الجنوبية,SFAXE SUD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
11,321462,62855,14,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2011,SQL Results
7,633170,95596,10,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
5,137000,23500,5,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
3,244565,51426,3,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
4,842066,146085,10,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
5,784218,54441,53,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الصيد البحري,PECHE,جويلية,juill.,2012,SQL Results
2,249000,51072,3,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
1,91649,19605,3,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
1,22800,1597,1,بن عروس,BEN AROUSSE,مرناق,MORNAG,الخدمات,SERVICE,نوفمبر,nov.,2012,SQL Results
1,64500,3149,0,المنستير,MOUNASTIR,زرمدين,ZMERDIN,الخدمات,SERVICE,مارس,mars,2013,SQL Results
3,215809,41786,4,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
6,392815,54826,6,زغوان,ZAGHOUANE,الفحص,FAHS,الفلاحي,AGRICULTURE,أكتوبر,oct.,2012,SQL Results
4,99087,18787,4,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
1,6400,1365,1,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
5,431600,83368,5,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
1,39222,8207,2,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,أوت,août,2012,SQL Results
1,47500,11875,1,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
9,384665,68062,12,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
2,70587,4849,2,نابل,NABEUL,قرمبا لية,GROUMBELIA,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
1,151000,16643,1,صفاقس,SFAXE,جبنيانة,JEBINYANA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
1,27850,1950,1,نابل,NABEUL,سليمان,SLIMAN,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
7,2674000,134751,10,جندوبة,JENDOUBA,جندوبة الشما لية,JENDOUBA NORD,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,420000,28906,2,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
2,63000,6933,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
2,23780,5179,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
9,310484,57682,10,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
2,159857,29651,10,مدنين,MEDENINE,جرجيس,JERJIS,الصيد البحري,PECHE,فيفري,févr.,2013,SQL Results
2,488692,60868,8,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
2,172713,14891,14,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الصيد البحري,PECHE,ماي,mai,2012,SQL Results
3,55264,14841,4,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
2,166749,32120,2,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
3,88500,22125,3,الكاف,KEF,قلعة الخصبة,KALAA KHESBA,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
2,72950,5093,2,نابل,NABEUL,تاكلسة,TAKELSSA,الخدمات,SERVICE,ماي,mai,2013,SQL Results
1,100000,24477,1,سليانة,SILIANA,سليانة الشما لية,SILIANA NORD,الخدمات,SERVICE,ماي,mai,2013,SQL Results
1,180000,29527,2,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
4,174062,11993,4,نابل,NABEUL,الميدة,ELMIDA,الخدمات,SERVICE,ماي,mai,2013,SQL Results
1,350000,55673,3,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,جوان,juin,2013,SQL Results
1,49900,3493,1,جندوبة,JENDOUBA,طبرقة,TABARKA,الخدمات,SERVICE,ماي,mai,2013,SQL Results
1,55000,3444,1,القيروان,KAIROUAN,العلا,AL ALAA,الخدمات,SERVICE,ماي,mai,2013,SQL Results
1,5500,1375,1,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
3,71400,15340,3,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
2,156262,40330,3,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
1,12000,5458,1,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2013,SQL Results
8,4519186,533469,34,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,117000,31727,3,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
2,481095,82873,5,جندوبة,JENDOUBA,فرنانة,FERNANA,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
1,26664,3999,1,قابس,GABES,المطوية,EL METWEYA,الخدمات,SERVICE,مارس,mars,2013,SQL Results
1,222000,34985,5,سليانة,SILIANA,العروسة,ALAROUSSA,الفلاحي,AGRICULTURE,جانفي,janv.,2013,SQL Results
12,700400,114476,12,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
3,195500,30994,5,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,ديسمبر,déc.,2012,SQL Results
8,676936,187751,15,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
1,225000,58519,4,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
2,41000,5520,2,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,59000,4075,1,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
1,103000,15357,2,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
1,50000,3086,1,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الخدمات,SERVICE,مارس,mars,2014,SQL Results
3,794000,132545,11,توزر,TOZEUR,نفطة,NAFTA,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
5,1223321,272966,8,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
9,549791,116256,12,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,جانفي,janv.,2014,SQL Results
11,1041000,110812,27,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
1,46554,11638,1,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2014,SQL Results
1,55000,12502,1,سوسة,SOUSSE,سيدي الهاني,SIDI ELHANI,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
6,399687,64879,9,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
3,49100,12420,3,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
13,840397,208628,17,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,جانفي,janv.,2014,SQL Results
2,114000,19566,2,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
2,118378,26766,2,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,145321,18614,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
6,2800822,195207,11,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
1,56000,6300,1,سليانة,SILIANA,الكريب,EL KRIB,الفلاحي,AGRICULTURE,جانفي,janv.,2014,SQL Results
1,38300,1728,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
1,2800,196,1,الكاف,KEF,الدهماني,DAHMENI,الخدمات,SERVICE,سبتمبر,sept.,2013,SQL Results
6,140182,21178,6,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
4,373300,50580,4,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,نوفمبر,nov.,2013,SQL Results
2,149107,26263,2,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,ماي,mai,2014,SQL Results
1,60343,8996,1,توزر,TOZEUR,توزر,TOZEUR,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
2,62952,14188,2,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,25649,6413,1,نابل,NABEUL,الحمامات,HAMMAMET,الفلاحي,AGRICULTURE,نوفمبر,nov.,2013,SQL Results
6,303400,31178,6,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
4,502060,28598,6,بنزرت,BIZERTE,ماطر,MATEUR,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
3,788000,134780,10,توزر,TOZEUR,دقاش,DGECH,الفلاحي,AGRICULTURE,مارس,mars,2015,SQL Results
1,94314,18863,0,مدنين,MEDENINE,جرجيس,JERJIS,الصيد البحري,PECHE,نوفمبر,nov.,2014,SQL Results
3,348000,82622,9,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,91000,19251,1,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
2,249010,62105,4,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
2,113300,7869,2,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,جويلية,juill.,2014,SQL Results
2,235290,41080,2,باجة,BEJA,عمدون,AMDOUN,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
3,307100,68301,4,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
2,125000,8074,2,بنزرت,BIZERTE,ماطر,MATEUR,الخدمات,SERVICE,جويلية,juill.,2014,SQL Results
1,17968,2720,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
2,54295,13845,2,الكاف,KEF,الجريصة,JERISSA,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
8,593812,114965,13,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
1,38441,5152,1,قفصة,GAFSA,بلخير,BELKHIR,الخدمات,SERVICE,جوان,juin,2014,SQL Results
1,100000,24024,1,سليانة,SILIANA,قعفور,GAAFOUR,الخدمات,SERVICE,مارس,mars,2014,SQL Results
1,3700,259,1,الكاف,KEF,السرس,SERS,الخدمات,SERVICE,أكتوبر,oct.,2014,SQL Results
3,2275304,159261,18,نابل,NABEUL,الهوارية,HAWARIYA,الخدمات,SERVICE,أفريل,avr.,2014,SQL Results
2,135239,18177,2,قفصة,GAFSA,القصر,EL KSSAR,الخدمات,SERVICE,جوان,juin,2014,SQL Results
3,125580,30646,3,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
7,1183572,229343,14,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,أوت,août,2014,SQL Results
1,79630,4760,2,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الخدمات,SERVICE,أفريل,avr.,2014,SQL Results
4,461000,37729,8,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,جوان,juin,2014,SQL Results
1,8000,862,1,بن عروس,BEN AROUSSE,حما م الشط,HAMMEM CHAT,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
1,153371,9087,1,الكاف,KEF,القصور,ELKSOUR,الخدمات,SERVICE,جوان,juin,2015,SQL Results
2,81631,21604,2,جندوبة,JENDOUBA,طبرقة,TABARKA,الصيد البحري,PECHE,فيفري,févr.,2015,SQL Results
4,298000,23141,5,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,فيفري,févr.,2015,SQL Results
1,1500000,178921,5,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
3,241906,40571,15,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,ماي,mai,2015,SQL Results
1,27650,1935,1,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الخدمات,SERVICE,أفريل,avr.,2015,SQL Results
1,2557000,108433,16,زغوان,ZAGHOUANE,صواف,SAWAF,الفلاحي,AGRICULTURE,مارس,mars,2015,SQL Results
2,123897,29725,2,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
3,4263800,298188,11,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
3,230009,57704,4,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
6,720000,96973,14,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
4,111202,7784,4,نابل,NABEUL,قربة,KOURBA,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
3,113178,7809,3,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
1,64500,15781,1,القصرين,KASSERINE,فوسانة,FOUSENA,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
2,85947,15521,3,الكاف,KEF,قلعة الخصبة,KALAA KHESBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2015,SQL Results
2,403699,93830,4,تطاوين,TATAWINE,غمراسن,GOMRASSEN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2015,SQL Results
2,115495,28605,2,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
2,1665200,360129,10,قفصة,GAFSA,سيدي عيش,SIDI ICH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2015,SQL Results
3,239925,44400,3,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
2,127962,12746,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
1,47529,7164,1,توزر,TOZEUR,تمغزة,TAMAGZA,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
1,90921,22445,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
2,135480,32016,3,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
4,324636,59160,6,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2015,SQL Results
1,65000,4454,1,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,نوفمبر,nov.,2015,SQL Results
1,62138,4350,1,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الخدمات,SERVICE,أفريل,avr.,2016,SQL Results
1,286000,53370,6,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,ماي,mai,2016,SQL Results
2,86506,8477,2,قابس,GABES,غنوش,GANOUCH,الخدمات,SERVICE,أفريل,avr.,2016,SQL Results
2,396000,86559,4,المهدية,MAHDIA,الشابة,CHEBBA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
1,45000,11085,1,بن عروس,BEN AROUSSE,مرناق,MORNAG,الخدمات,SERVICE,ماي,mai,2016,SQL Results
6,394000,25958,6,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,ماي,mai,2015,SQL Results
12,1726144,349178,27,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
1,44318,2569,1,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
1,3000,1113,1,جندوبة,JENDOUBA,واد مليز,WAD MLIZ,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
5,577635,90884,9,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
1,18000,1103,1,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
2,289950,62598,4,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
2,87229,23638,2,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
1,43000,10672,1,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
2,134000,8651,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,مارس,mars,2016,SQL Results
1,60946,12561,1,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الخدمات,SERVICE,سبتمبر,sept.,2016,SQL Results
1,1425000,101613,8,نابل,NABEUL,منزل تميم,MANZEL TMIM,الفلاحي,AGRICULTURE,جوان,juin,2016,SQL Results
1,214000,38660,1,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,جوان,juin,2016,SQL Results
4,344000,80757,5,بنزرت,BIZERTE,أوتيك,UTIK,الفلاحي,AGRICULTURE,سبتمبر,sept.,2016,SQL Results
1,69000,16345,1,سليانة,SILIANA,العروسة,ALAROUSSA,الفلاحي,AGRICULTURE,أوت,août,2016,SQL Results
2,1471000,193141,17,سليانة,SILIANA,سيدي بورويس,SIDI BOURWIS,الخدمات,SERVICE,جوان,juin,2016,SQL Results
3,218310,48233,3,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,جوان,juin,2016,SQL Results
4,349740,102632,8,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2016,SQL Results
3,249100,34820,3,قفصة,GAFSA,سيدي عيش,SIDI ICH,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
1,780000,34285,7,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,نوفمبر,nov.,2016,SQL Results
18,1604984,329080,28,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
10,988352,269394,20,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2016,SQL Results
4,227969,48745,7,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
1,1500,84,0,المنستير,MOUNASTIR,المنستير,MOUNASTIR,تربية الأحياء المائية,AQUACULTURE,أكتوبر,oct.,2016,SQL Results
1,55090,3857,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
9,977462,244203,17,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
1,58800,4116,1,جندوبة,JENDOUBA,واد مليز,WAD MLIZ,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
